artist,song,album,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,origin
Jimi Hendrix,May This Be Love,Are You Experienced,1Y6Dv0tWYUP3Za2Es9FUL2,0.539,0.609,8,-9.397,1,0.0622,0.218,0.111,0.115,0.488,95.347,190227,4,0
Billy Preston,My Sweet Lord - Live,Concert For George (Live),0Rf1g7E3Ar7JaZ5GjVO4dp,0.61,0.855,6,-5.384,1,0.0425,0.514,0.0,0.822,0.412,118.192,302472,4,0
Babe Rainbow,Secret Enchanted Broccoli Forrest,The Babe Rainbow EP,5WT7TeZcV3cst1vwVuNu1n,0.251,0.782,11,-6.134,1,0.0396,0.0105,0.15,0.0867,0.521,133.888,235586,4,0
Jimi Hendrix,Hear My Train a Comin',"People, Hell & Angels",4DmBVImaIhE3RyNvbtZTTz,0.371,0.634,10,-7.648,0,0.0277,0.146,0.011,0.104,0.568,84.977,341800,4,0
Vulfpeck,Back Pocket,Thrill of the Arts,1DrlLvlYd1FIjNavRm6NdX,0.839,0.585,2,-7.738,1,0.153,0.478,0.00281,0.0435,0.89,89.821,181260,4,0
The War On Drugs,Pain,A Deeper Understanding,59P1nrdEImkAKa1nyW9X2e,0.523,0.833,7,-4.374,0,0.0405,0.00387,0.000339,0.0841,0.482,115.975,330760,4,0
The War On Drugs,Red Eyes,Lost In The Dream,71jGGLe5VtEHjIk5dU2W3S,0.464,0.815,10,-6.371,1,0.0368,0.00871,0.201,0.162,0.467,161.845,298920,4,0
The War On Drugs,Holding On,A Deeper Understanding,2h5CXy8Pme1lTY3CUAEI1i,0.444,0.939,6,-5.027,1,0.0403,0.000611,0.00986,0.0453,0.686,150.084,350893,4,0
Tame Impala,Eventually,Currents,5M4yti0QxgqJieUYaEXcpw,0.424,0.615,9,-6.217,0,0.0325,0.0158,0.000389,0.0844,0.155,77.935,318591,4,0
Otis Redding,(Sittin' On) the Dock of the Bay,The Dock of the Bay (Mono),3zBhihYUHBmGd2bcQIobrF,0.769,0.367,2,-11.226,1,0.0312,0.684,1.62e-05,0.081,0.535,103.621,163756,4,0
The Beatles,Don't Let Me Down - Remastered 2009,The Beatles 1967 - 1970 (Remastered),3evG0BIqEFMMP7lVJh1cSf,0.593,0.289,4,-11.049,1,0.0259,0.568,0.000829,0.0928,0.733,77.119,215733,4,0
Dusty Springfield,Son Of A Preacher Man,Dusty In Memphis,6ek9SiEj5a65WIs2EV7qiM,0.404,0.43,4,-12.327,1,0.224,0.538,0.0,0.0802,0.641,180.061,148053,4,0
Eric Clapton,I Shot The Sheriff,461 Ocean Blvd. (Deluxe Edition),0UOxp1BpnD8uPQMKU4wKjz,0.73,0.639,7,-11.025,0,0.0524,0.0853,0.00221,0.102,0.658,94.395,263747,4,0
Santana,Black Magic Woman - Single Version,Santana's Greatest Hits,4YMQXzscifAREG0a7KNGhB,0.489,0.349,2,-14.295,0,0.0323,0.676,0.0789,0.0866,0.622,124.348,196467,4,0
Steppenwolf,Magic Carpet Ride,The Second,4c4jJJoaiY21t2TyRZgdWS,0.64,0.651,4,-14.981,0,0.0517,0.142,0.28,0.0341,0.801,111.676,271573,4,0
Fleetwood Mac,Hypnotized,Mystery to Me,1cHCG42MxckrXNFqyF8Uhr,0.437,0.54,0,-15.797,0,0.0469,0.494,0.00478,0.0815,0.966,162.236,289200,3,0
Fleetwood Mac,Bright Fire,Penguin,6rRZG3S0QfVRFnaSPsFoNH,0.469,0.488,5,-15.314,1,0.0303,0.526,0.0285,0.197,0.646,136.683,273627,4,0
Lord Huron,The Night We Met,Strange Trails,3hRV0jL3vUpRrcy398teAU,0.544,0.369,2,-9.514,1,0.038,0.969,0.279,0.639,0.102,87.01,208212,3,0
Hozier,Cherry Wine - Live,Hozier (Expanded Edition),1C042FLYy7rP3MfnkOcnha,0.415,0.11,1,-14.901,1,0.0388,0.951,0.00236,0.0962,0.234,81.876,240147,4,0
Shuggie Otis,Sweet Thang,Freedom Flight,2u3HmBPHrk3ooSdVikignW,0.432,0.518,7,-13.403,1,0.0375,0.0965,0.788,0.136,0.339,142.735,252173,4,0
Mad Conductor,Louisiana Truth Potion & the Human Thought Recorder,Mechanical Claw,0PJGgr0LEctkpTeIKruXM6,0.515,0.673,5,-9.61,1,0.162,0.543,0.00351,0.237,0.942,169.125,214760,4,0
J.J. Cale,After Midnight,Naturally,1PC5GV3OaoXx5em8ttQOMI,0.694,0.306,2,-19.315,1,0.0353,0.171,0.0736,0.0866,0.521,95.989,143693,4,0
Talking Heads,This Must Be the Place (Naive Melody) - 2005 Remaster,Speaking in Tongues (Deluxe Version),6aBUnkXuCEQQHAlTokv9or,0.942,0.641,7,-10.15,1,0.0333,0.331,0.179,0.028,0.966,114.443,296147,4,0
Talking Heads,Psycho Killer - 2005 Remaster,Talking Heads '77 (Deluxe Version),1i6N76fftMZhijOzFQ5ZtL,0.721,0.521,2,-8.123,1,0.0613,0.0708,0.00545,0.127,0.942,123.118,261413,4,0
Shuggie Otis,Inspiration Information,INSPIRATION INFORMATION,6qH6xP8tzxvZlCcmHit4AL,0.805,0.654,7,-7.072,1,0.056,0.00271,0.00993,0.141,0.842,89.738,252293,4,0
Steppenwolf,The Pusher,Steppenwolf,1Qc7zCw6k2KTvSEl4IKSdP,0.467,0.381,0,-13.808,1,0.0264,0.235,0.123,0.187,0.697,81.754,350467,4,0
Lijadu Sisters,Life's Gone Down Low,Danger,6J93vj61aqokGOLqDUsQ2c,0.544,0.431,0,-8.805,0,0.0834,0.53,1.64e-05,0.176,0.581,153.03,297160,4,0
Seaweed on Sticks,Static Visions,Static Visions,5CLjefMWcll0JZfuRDiu2L,0.597,0.525,10,-8.712,0,0.0434,0.0241,0.0,0.167,0.642,117.97,206680,4,0
Local Natives,Coins,Sunlit Youth,2skkR1LzISwLdxblSqBOpp,0.569,0.565,5,-4.871,1,0.0361,0.0705,0.0,0.0588,0.606,138.017,238497,4,0
Rage Against The Machine,Take The Power Back,Rage Against The Machine - XX (20th Anniversary Special Edition),25CbtOzU8Pn17SAaXFjIR3,0.62,0.912,1,-4.011,1,0.221,0.0728,7.15e-05,0.249,0.291,106.236,336440,4,0
levitation room,Loved,Minds Of Our Own,7xFs8MqB2wPmqsfkaARWfM,0.445,0.79,5,-7.148,0,0.0369,8.08e-05,0.126,0.346,0.854,124.084,231173,4,0
The Dynamics,Move on Up,Disco Reggae,2WaesAINqa4dKnLVu8JQKS,0.845,0.769,11,-7.838,0,0.036,0.146,0.355,0.0917,0.969,145.985,292571,4,0
Mother Funk,Sunshine,"Psychemagik Presents: Magik Sunset, Pt. 1",5Exb0O5qFhkDplIAugJFXw,0.496,0.36,7,-11.264,1,0.0279,0.831,0.886,0.116,0.142,63.064,233812,4,0
The Fearless Flyers,Ace of Aces,The Fearless Flyers,1SlkhRMOEJp97Ho0BaIOkj,0.721,0.848,6,-9.67,0,0.0648,0.0426,0.95,0.15,0.896,105.605,124565,4,0
Summer Salt,One Last Time,One Last Time,5uuWDZStMaeGI6RoaXGct1,0.71,0.359,1,-10.925,1,0.0281,0.754,0.228,0.0894,0.434,109.989,217636,3,0
Vista Kicks,Gotta Get Away,Booty Shakers Ball,4zZevibls6fNqpMGK7ItPN,0.721,0.802,6,-5.502,1,0.0366,0.0638,0.0293,0.137,0.901,122.985,230000,4,0
LAUREL,Happy Man - triple j Like A Version,Happy Man (triple j Like A Version),4PCaCqPu2jGoPaUCUUfuDc,0.702,0.413,10,-10.014,0,0.051,0.232,1.06e-05,0.0936,0.436,101.848,203158,4,0
LAUREL,South Coast,DOGVIOLET,06njIRwBH8XekJjlffyYKZ,0.703,0.703,0,-5.786,1,0.0718,0.655,0.0,0.0618,0.463,125.423,237594,4,0
LAUREL,Same Mistakes,DOGVIOLET,6hEvwYmN6eDINAGAYEjG6E,0.572,0.738,0,-4.457,1,0.0548,0.119,1.23e-05,0.195,0.475,100.316,265543,4,0
Dr. Dog,Nellie,B-Room (Deluxe Edition),1aRvUHgMe9ichgcHAAs12f,0.506,0.526,4,-9.936,1,0.0285,0.334,0.000539,0.0907,0.591,129.641,217613,4,0
LAUREL,Life Worth Living,Life Worth Living,5vMGlpNQvdcsioSCmRQSux,0.709,0.604,5,-5.099,0,0.0414,0.561,2.38e-06,0.0968,0.392,101.884,244561,4,0
LAUREL,Maybe Baby,Park,1HfhnhDgud9X8SjLOsu0oB,0.577,0.702,8,-4.462,1,0.0704,0.625,2.49e-06,0.035,0.92,204.054,179080,4,0
Naxatras,Sun is Burning,Naxatras,6RLlof6VobUd9VZMI93bGn,0.414,0.422,2,-13.247,1,0.0399,0.357,0.414,0.0543,0.349,121.434,325265,4,0
Cotton Jones,Blood Red Sentimental Blues,Paranoid Cocoon,6m2OUSC736AxOVJ3W0FcEr,0.566,0.716,10,-6.254,1,0.0253,0.218,3.3e-06,0.185,0.679,92.982,276333,4,0
Fruit Bats,The Rock Doc,Rock Doc,7aBGmvIMPhysITXJU2q3g7,0.862,0.23,0,-21.312,1,0.0556,0.359,0.000143,0.103,0.549,126.015,221255,4,0
Kaiit,Miss Shiney,Miss Shiney,4QnKrqFiQwzKXOJ5sOk53u,0.749,0.566,1,-7.793,1,0.268,0.409,0.0,0.0918,0.795,72.008,192000,5,0
Tiana Khasi,Nuketown,Meghalaya,5gggRsiIXKa2eGNVvgTB04,0.626,0.76,10,-8.708,0,0.0447,0.849,0.167,0.16,0.531,119.993,239566,4,0
Amen Dunes,Rocket Flare,Love,0vZy4m62wxUhxpEpQUCl5E,0.397,0.65,9,-8.632,0,0.0358,0.961,0.922,0.0713,0.233,131.185,233360,4,0
J.J. Cale,Travelin' Light,Troubadour,6TXAZHsvrI7Ki20wTZAeu7,0.716,0.456,1,-15.715,0,0.0393,0.328,0.918,0.1,0.783,121.762,170667,4,0
Funkadelic,Can You Get to That,Maggot Brain,2liDEMyPVzDDLXKUnyiznA,0.689,0.83,8,-8.774,1,0.0954,0.539,0.0,0.0882,0.815,140.732,171560,4,0
LAUREL,This Must Be The Place (Naive Melody) - Live from Spotify London,Spotify Live,0TpNUTs9dLbOfQe6BZNLoV,0.587,0.165,5,-8.827,0,0.0331,0.949,2.99e-05,0.668,0.396,104.184,227949,4,0
LAUREL,Sun King,DOGVIOLET,2EvOCt1Crgp7tQeuuRxzIg,0.523,0.194,5,-5.778,0,0.0364,0.959,0.0,0.158,0.105,110.172,250628,4,0
King Gizzard & The Lizard Wizard,Sense,Paper Mâché Dream Balloon,56ERYMgmpcRDUr36p5wYE7,0.535,0.6,5,-9.138,0,0.279,0.505,0.316,0.188,0.653,202.076,210653,4,0
Ali Farka Touré,Ruby,Ali & Toumani,56K7H3Ipsce0Csn2v4u8kZ,0.361,0.31,9,-12.102,1,0.0398,0.802,0.687,0.128,0.408,177.659,355840,4,0
Sweetheart,Register Girl,Register Girl,3ibni3TQ1M9S8tciqbXU4I,0.677,0.373,1,-14.525,0,0.149,0.299,3.16e-06,0.364,0.497,155.935,187030,3,0
Vulfpeck,3 on E,"The Joy of Music, the Job of Real Estate",48Iq6k1seDMe2LprI8zKu0,0.782,0.825,11,-8.605,0,0.0436,0.0428,0.378,0.1,0.917,98.273,177792,4,0
Vera Blue,Hold,Perennial,1TS7DyCToFEBZseYjjR6Wv,0.315,0.491,6,-5.664,0,0.0346,0.121,3.04e-05,0.142,0.181,120.094,246147,4,0
Cub Sport,Hawaiian Party,BATS,13aTJyIiL95yMLU5df5jts,0.529,0.638,0,-7.104,1,0.0301,0.116,0.0,0.0964,0.504,169.96,242007,4,0
Sticky Fingers,Lazerhead,Land Of Pleasure,2JW9C57nfxLLRIihbArVJ0,0.475,0.653,4,-6.109,1,0.0325,0.00582,0.0973,0.344,0.337,150.032,354230,4,0
Matt Corby,Runaway - Live On The Resolution Tour,Live On The Resolution Tour,30CP95FedFG1EqiyaFMiK7,0.243,0.371,2,-8.807,1,0.0348,0.785,0.0292,0.0984,0.0397,113.781,384227,4,0
Ben Howard,Conrad,I Forget Where We Were,3NZLUgW1Y3UvQYFrJETeSd,0.579,0.313,9,-12.331,1,0.0269,0.909,0.39,0.0834,0.207,81.029,368120,4,0
King Gizzard & The Lizard Wizard,Slow Jam 1,I'm In Your Mind Fuzz,3ZoYlQOl3ewm2BSULB5RzG,0.422,0.732,6,-7.762,1,0.0892,0.353,0.808,0.365,0.734,175.43,174564,4,0
Ali Farka Touré,Ai Du (with Ry Cooder),Talking Timbuktu (with Ry Cooder),3c6wivu78aLN7ZXp8UbpaI,0.57,0.225,5,-17.168,0,0.029,0.306,0.0586,0.0689,0.408,151.78,429973,3,0
Ali Farka Touré,Warbé,Ali & Toumani,3T5vxl7qadr3rh7YVV296S,0.594,0.221,4,-19.161,1,0.0478,0.937,0.914,0.353,0.372,148.34,291293,4,0
Ali Farka Touré,Ledi Coumbe,Savane,5Bxo3qKhyYk63E02M1wmYE,0.516,0.449,7,-9.044,1,0.0466,0.729,0.176,0.155,0.755,79.692,194240,4,0
Khruangbin,Time (You and I),Time (You and I),2QoiyjegLQ3DWKBfFX9ihX,0.751,0.491,11,-13.677,1,0.045,0.00945,0.149,0.0708,0.926,105.408,342189,4,0
Lord Echo,Bohemian Idol,Curiosities,29xf5nc1MstbSeMmoSqyHV,0.77,0.74,5,-7.847,1,0.0451,0.0418,0.338,0.0987,0.775,89.5,352213,4,0
levitation room,Friends,Minds Of Our Own,43NI5sAcvDLG7QQAmUc7UU,0.639,0.509,2,-10.354,1,0.0288,0.002,0.000485,0.0834,0.739,100.157,217667,4,0
levitation room,Ooh Child,Headspace,50TjpGe9OZbAsedWLipgxK,0.314,0.527,2,-7.762,1,0.028,0.00026,0.00188,0.0802,0.593,96.072,180152,4,0
Parcels,"Withorwithout - from Hansa Studios, Berlin",Live Vol. 1,6GGXja13qA0BYNNAqgXQxS,0.817,0.623,0,-6.39,1,0.031,0.228,0.00345,0.308,0.7,104.987,279557,4,0
Parcels,"Tieduprightnow - from Hansa Studios, Berlin",Live Vol. 1,4cyygA6kLAF2H6QqwmACHd,0.809,0.539,5,-9.6,0,0.0368,0.0643,0.0536,0.173,0.728,103.016,272817,4,0
Blue Öyster Cult,Then Came the Last Days of May,Blue Oyster Cult,60TYdVs6TWIsAJ1MPRdv59,0.367,0.609,9,-11.221,0,0.0457,0.301,0.0243,0.196,0.443,149.386,210547,4,0
Kikagaku Moyo,Ouchi Time,Ouchi Time,3XdEQdyRovgYulI8AegJBu,0.386,0.708,2,-9.113,1,0.0392,0.448,0.485,0.188,0.341,109.737,221809,4,0
Didirri,Jude,Jude,68Do7IYHfNDYKypzgQUW46,0.413,0.205,0,-11.917,1,0.0267,0.361,2.23e-06,0.136,0.245,81.983,224893,4,0
Little Feat,Rock and Roll Doctor,Feats Don't Fail Me Now,3uvEsp3LWHowImpBbZnAtS,0.512,0.532,9,-12.432,1,0.0645,0.571,1.02e-06,0.157,0.846,75.75,178667,4,0
The Lips,Green Out,It's Your Fault,1tTTUjyF7x4J7vkwx6zb5J,0.481,0.579,2,-8.524,1,0.0719,0.0392,0.00124,0.252,0.459,98.575,354000,3,0
Khruangbin,The Infamous Bill,The Infamous Bill,4BTp7Ad6LZMebeYc3gQIfP,0.661,0.837,7,-7.45,1,0.0369,0.0129,0.884,0.289,0.927,88.456,250780,4,0
NEIL FRANCES,Teardrops,Teardrops,2sFysiLncRr14XfCZtcIGQ,0.871,0.72,11,-7.679,1,0.0413,0.171,0.0908,0.0686,0.832,92.006,198332,4,0
Darondo,Didn't I,Let My People Go,3xBGFVU2b2PV556Q3ebsQH,0.377,0.387,5,-11.688,1,0.029,0.89,0.427,0.108,0.644,149.126,209187,4,0
Amanaz,Easy Street,Africa,0HO2txMsboN8qpFYI0Gva5,0.746,0.33,1,-9.91,0,0.043,0.0192,9.42e-05,0.107,0.389,89.09,213163,4,0
Video Age,Shadow On The Wall,Shadow On The Wall,4cYPMn4Cq1YKY0YcMAzBie,0.833,0.706,4,-7.788,0,0.0489,0.385,0.053,0.0638,0.963,105.095,240925,4,0
Tiana Khasi,Good Things,Meghalaya,4tzt4rkTvxXZY5y45O7xTp,0.525,0.215,1,-11.409,0,0.038,0.958,0.0512,0.107,0.146,80.042,173312,4,0
The Notorious B.I.G.,Juicy - 2007 Remaster,Greatest Hits,2b7FqlHc3JrzlYtGEkzq22,0.873,0.816,9,-4.645,1,0.256,0.483,0.0,0.146,0.79,96.067,301467,4,0
Tash Sultana,Can't Buy Happiness,Can't Buy Happiness,6Y7Md7FWqDvWxu4jK6pM9K,0.385,0.231,8,-10.612,0,0.0309,0.858,0.00321,0.108,0.166,100.95,191760,4,0
Jungle,Busy Earnin',Jungle,3g86N0SqyfxEVNMHlmW3RE,0.457,0.883,10,-5.61,0,0.0376,0.209,5.11e-06,0.0912,0.736,99.937,181773,4,0
Lime Cordiale,Is He Your Man,Permanent Vacation,2ddm4Ghw3wHpt8xCtr11cZ,0.378,0.799,1,-6.77,1,0.0614,0.00387,0.00012,0.125,0.17,181.942,297818,4,0
Sticky Fingers,Cool & Calm,Cool & Calm,3KkVRHM9YP3PVHzI7I2fGN,0.567,0.779,4,-6.417,0,0.0504,0.203,7.23e-05,0.268,0.472,83.994,197815,4,0
Miguel,waves - Tame Impala Remix,Rogue Waves,3lB0GMiI5KxDbTOG8V3bOx,0.529,0.894,2,-3.599,1,0.0412,0.308,5.38e-06,0.254,0.543,108.024,253347,4,0
Colyer,Lost in Your Love,Lost in Your Love,6cwhbYyFPDe7zoBJJCkYaf,0.582,0.517,4,-7.183,1,0.0317,0.228,0.133,0.0951,0.489,144.042,257183,4,0
Fever Ray,When I Grow Up - D.Lissvik,When I Grow Up,7ik0Z7N4Clz0Ou2Hga0qBi,0.692,0.769,5,-6.206,1,0.0476,0.011,0.0135,0.447,0.826,92.025,268122,4,0
Little Red,Rock It,Midnight Remember,2uVvdA2rIdY1kSO1khtEkg,0.718,0.532,5,-4.132,1,0.0298,0.0582,1.8e-06,0.0918,0.934,106.945,210160,4,0
B-Town Warriors,People of the Red Sunset,People of the Red Sunset,58r33Bx5v2yXPi7vAOt78v,0.74,0.897,9,-2.787,0,0.225,0.488,0.0,0.103,0.699,164.029,217263,4,0
Fat Freddy's Drop,Roady,Based On A True Story,0YjzLMycuuUdrd4Kia1ySW,0.894,0.44,5,-9.556,0,0.161,0.0687,0.00108,0.168,0.809,86.506,429960,4,0
Still Woozy,Window,Window,3hARuUtzTdUuWH1KiLJlSf,0.714,0.483,4,-9.378,0,0.195,0.436,2.3e-05,0.28,0.67,91.025,139293,4,0
Troy Kingi,Grandma's Rocket Poem,Shake That Skinny Ass All the Way to Zygertron,2xbgUUPfxWgDYtS8n6x16L,0.69,0.375,10,-10.236,1,0.0596,0.347,0.00203,0.0761,0.368,133.97,315979,4,0
A Tribe Called Quest,Check the Rhime,The Low End Theory,4HfxDJ0uLHTLe0fZrx0MbQ,0.881,0.361,11,-14.728,0,0.237,0.0502,0.00458,0.246,0.799,96.43,216693,4,0
Mos Def,Ms. Fat Booty,Black On Both Sides,0IVAlb0cFCH1cQ974iR1TU,0.782,0.589,1,-4.827,1,0.189,0.148,0.0,0.164,0.869,90.438,223547,4,0
Eric B. & Rakim,Don't Sweat The Technique,Gold,3YXlTtlYDXI2SyofNm1ccg,0.712,0.908,4,-6.898,1,0.146,0.00669,0.0373,0.0938,0.777,105.893,261600,4,0
Florence + The Machine,You've Got The Love,You've Got The Love,0fPf9CDFzVnHpcfld5XVtO,0.571,0.708,6,-4.74,1,0.0329,0.00407,0.0,0.125,0.398,109.899,168667,4,0
Sam Sparro,Black & Gold,Black & Gold,3V45D1XTTyVZFN3liYuik6,0.614,0.696,4,-6.628,0,0.036,0.00472,6.79e-05,0.113,0.329,135.989,274427,4,0
Lionel Richie,All Night Long (All Night) - Single Version,Back To Front,4czNORk5MjW5WOn98bki32,0.748,0.603,1,-12.044,1,0.043,0.15,0.000261,0.0269,0.827,108.831,258667,4,0
The Lumineers,Ho Hey,The Lumineers,5BSndweF91KDqyxANsZcQH,0.685,0.466,0,-9.074,1,0.0304,0.794,2.06e-06,0.0915,0.353,79.936,163133,4,0
Take That,Shine,Beautiful World,1hrsEHe39nYu1pJx0Nrxd7,0.581,0.852,8,-3.4,1,0.0372,0.0312,0.0,0.103,0.765,90.01,211507,4,0
Courteeners,Not Nineteen Forever,St. Jude,19CIsQ1HElu4XHdLCMlSqu,0.402,0.92,2,-2.944,1,0.0408,0.000174,0.0,0.0807,0.297,139.793,243973,4,0
Mumford & Sons,Babel,Babel,4oUPnNHmkByE4wLptFLs8r,0.395,0.826,2,-5.918,1,0.0508,0.0251,0.000266,0.0856,0.637,81.684,207934,4,0
Frankie Valli & The Four Seasons,"December, 1963 (Oh What a Night!)",Who Loves You,1hQFF33xi8ruavZNyovtUN,0.737,0.495,1,-13.489,1,0.027,0.0588,9.12e-06,0.0542,0.967,104.409,197147,4,0
George Ezra,Paradise,Staying at Tamara's,38zwkK6TtTjIW9tpYBfZ3D,0.642,0.881,11,-3.537,1,0.0393,0.209,0.0,0.21,0.913,138.03,222045,4,0
Dua Lipa,Physical,Physical,5px6upUHM3fhOP621Edp4V,0.647,0.844,0,-3.756,1,0.0457,0.0137,0.000658,0.102,0.746,146.962,193829,4,0
Matthew Wilder,Break My Stride,I Don't Speak The Language,1mCsF9Tw4AkIZOjvZbZZdT,0.917,0.588,10,-11.047,1,0.0607,0.195,0.0,0.0914,0.828,110.077,184480,4,0
Mumford & Sons,The Cave,Sigh No More (Deluxe),7Ktt7hGxke6dEGNMDn5if2,0.59,0.51,4,-9.456,1,0.0384,0.0487,8.79e-05,0.0819,0.331,141.939,218000,4,0
Sam Fender,Hypersonic Missiles,Hypersonic Missiles,6CltzquypraYIlWFp48m1O,0.551,0.814,4,-3.683,1,0.0425,0.00089,1.16e-06,0.18,0.469,130.971,237987,4,0
The Cure,Friday I'm in Love,Wish,263aNAQCeFSWipk896byo6,0.526,0.762,0,-12.437,0,0.0342,0.000972,0.000116,0.338,0.505,136.203,214400,4,0
Florence + The Machine,Dog Days Are Over,Lungs,6eN9yBWv9zFVZFXGsPrMxj,0.5,0.811,7,-5.287,1,0.096,0.0443,0.00508,0.12,0.228,150.023,252853,4,0
The 1975,Chocolate,The 1975,4WiiRw2PHMNQE0ad6y6GdD,0.614,0.938,11,-4.461,1,0.0611,0.000532,0.0,0.368,0.607,100.058,224674,4,0
Bastille,Good Grief,Good Grief,7n9bPHZvl5UvmLPhNjUH1C,0.73,0.775,1,-4.821,1,0.0782,0.17,0.0,0.29,0.92,120.053,206500,4,0
The Killers,Somebody Told Me,Hot Fuss,3twNvmDtFQtAd5gMKedhLD,0.502,0.972,10,-3.96,0,0.0793,6.78e-05,0.000702,0.0627,0.729,138.019,197280,4,0
Vance Joy,Saturday Sun,Nation of Two,2RiBogNRfulkNf7fVbPOrJ,0.637,0.864,8,-4.381,1,0.0468,0.484,0.0,0.222,0.706,99.995,214720,4,0
George Ezra,Blame It on Me,Wanted on Voyage,2Zgnaip1c876zmBhz9HifI,0.544,0.745,3,-3.401,1,0.0276,0.439,0.0,0.348,0.455,103.971,195547,4,0
TOTO,Africa,Milestones - Toto,1aTAR21kFePsDBHnc74Hli,0.687,0.592,9,-9.112,1,0.0295,0.194,0.000485,0.0502,0.712,92.782,296173,4,0
Train,Drops of Jupiter,Drops Of Jupiter,23rc0FT9mCa12LjYSeDXlW,0.468,0.64,0,-5.862,1,0.0275,0.154,0.0,0.154,0.499,79.297,259933,4,0
Foxes,Body Talk,Body Talk,0JzMgpbeD21v3yKYnSFA6Y,0.581,0.897,10,-3.691,1,0.0326,0.00249,7.28e-06,0.348,0.57,119.9,209787,4,0
Elton John,Tiny Dancer,Madman Across The Water,2TVxnKdb3tqe1nhQWwwZCO,0.414,0.428,0,-11.097,1,0.0278,0.382,0.000243,0.148,0.282,145.075,377093,4,0
Dermot Kennedy,Power Over Me,Power Over Me,0OGNtqKkjI7FCE9HZ4Khgo,0.42,0.843,9,-4.231,0,0.121,0.0519,0.0,0.106,0.491,173.827,206960,3,0
Paolo Nutini,Candy,Sunny Side Up,4h5m56ExHLPUC9NGz7U1Qa,0.612,0.601,7,-7.809,1,0.0421,0.373,0.0,0.156,0.368,125.164,298693,4,0
Sea Girls,All I Want To Hear You Say,All I Want To Hear You Say,7BZWTu4Pv77TxGmmsQaSXN,0.546,0.813,1,-6.833,0,0.0519,0.00124,0.0,0.265,0.539,123.937,190693,4,0
Blossoms,There's A Reason Why (I Never Returned Your Calls),Cool Like You (Deluxe),5pVbLYTdihSKd8Kylfhwa7,0.493,0.882,11,-5.37,1,0.046,0.0166,2.97e-06,0.188,0.685,123.985,222489,4,0
Ten Tonnes,G.I.V.E.,Ten Tonnes,7g67SW4cp3vUStS71FbxRW,0.694,0.867,9,-3.892,1,0.0324,0.136,0.0,0.297,0.965,115.005,188127,4,0
Blossoms,I Can't Stand It,Cool Like You (Deluxe),16nIdWPjwoNTkADzm6nwBb,0.557,0.836,9,-5.479,1,0.0735,0.00778,0.0,0.0624,0.915,150.028,177656,4,0
Vistas,Retrospect - Single Version,Retrospect,1YlOdKPa0LBTqOnFAxWPLQ,0.414,0.896,1,-4.128,1,0.085,0.000277,8.29e-05,0.365,0.498,159.054,204004,4,0
The Feeling,Fill My Little World - Edit,Fill My Little World,05ylwB7GLI1gxjUW6WCymy,0.455,0.905,7,-2.961,1,0.0287,0.0644,0.0,0.2,0.827,175.866,219240,4,0
Blossoms,Charlemagne,Blossoms,7H5WVBQdSnJ1zmu8JoD6pg,0.544,0.925,9,-3.828,0,0.0406,0.00327,0.000399,0.284,0.789,101.984,166792,4,0
Jack Johnson,Better Together,In Between Dreams,2iXdwVdzA0KrI2Q0iZNJbX,0.871,0.346,5,-9.481,1,0.0522,0.298,9.24e-06,0.108,0.659,110.054,207680,4,0
Plain White T's,Hey There Delilah - Bonus Track,Every Second Counts,7b0Dqv3LaTDaOW1Fr3RQxz,0.521,0.438,2,-7.703,1,0.0292,0.844,1.36e-06,0.103,0.318,103.955,233280,4,0
Corinne Bailey Rae,Put Your Records On,Put Your Records On,5f5YqZZe34nsabun39eqo8,0.738,0.511,9,-7.849,1,0.0388,0.142,3.83e-06,0.189,0.578,96.034,213539,4,0
Coldplay,Clocks,A Rush of Blood to the Head,0BCPKOYdS2jbQ8iyB56Zns,0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,307880,4,0
The Script,The Man Who Can't Be Moved,The Script,3nqqDo8CcCLke3ZoTgiOKf,0.605,0.629,10,-5.051,1,0.0279,0.437,0.0,0.097,0.308,99.894,241373,4,0
Coldplay,Yellow,Parachutes,3AJwUDP919kvQ9QcozQPxg,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,266773,4,0
Mumford & Sons,Hopeless Wanderer,Babel,2vbjIa2k1fklPtF7hDk0rH,0.304,0.572,7,-7.571,0,0.0343,0.0137,0.005,0.107,0.217,80.85,307853,4,0
Arctic Monkeys,Do I Wanna Know?,AM,5FVd6KXrgO9B3JPmC8OPst,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,272394,4,0
Dua Lipa,Be the One,Be the One,1ixphys4A3NEXp6MDScfih,0.661,0.651,7,-3.771,0,0.0499,0.117,1.32e-05,0.056,0.368,87.46,202915,4,0
Billy Ocean,Love Really Hurts Without You,Here You Are: The Best of Billy Ocean,0nlVsRpZgsOZi0BFfzHSL9,0.518,0.905,5,-3.846,1,0.034,0.00201,4.67e-06,0.095,0.96,140.989,178933,4,0
Declan McKenna,Why Do You Feel So Down,What Do You Think About the Car?,5Bge1Dsqjc14hhGguYML5w,0.558,0.909,7,-5.851,1,0.0406,0.0576,0.0,0.102,0.452,114.56,220707,4,0
